# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Fri Jul 04 14:54:03 EDT 2025 [seed=5707]
# -overwrite -beagle_cuda -beagle_double -beagle_order 1 -seed 5707 -errors 1000 vc.drc.2025.onlycamps-rc-bs-400m.xml
state	serotype.rates.Hikojima.Inaba	serotype.rates.Hikojima.Ogawa	serotype.rates.Inaba.Ogawa	serotype.rates.Inaba.Hikojima	serotype.rates.Ogawa.Hikojima	serotype.rates.Ogawa.Inaba	serotype.indicators.Hikojima.Inaba	serotype.indicators.Hikojima.Ogawa	serotype.indicators.Inaba.Ogawa	serotype.indicators.Inaba.Hikojima	serotype.indicators.Ogawa.Hikojima	serotype.indicators.Ogawa.Inaba	serotype.nonZeroRates
68200000	0.750598113001331	0.563099895283224	3.6329992717492976	0.5289419448566871	1.8770650594037883	3.8642100647485518	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68240000	1.1898337378855728	0.07934184198835104	0.7566093202362405	0.6201591335692928	0.16579109213282373	0.4656992488848697	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68280000	0.20664032719182085	0.3513164197794094	1.486542130774083	0.4467828839884803	0.34344062862539565	0.7366223488039396	1.0	1.0	1.0	1.0	1.0	1.0	6.0
68320000	0.42649743030272363	0.5456585932185019	1.545234071354315	0.9859782452904002	0.9771593253994466	1.3762912622144612	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68360000	0.8393365508951048	0.18476237641304127	0.48865569371001105	0.20752580641037993	0.27011459416224964	0.6007079935673516	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68400000	1.5068787081449666	0.3182642268668828	2.013679492421268	0.7767640528041226	1.1526496762007	2.6596043266177363	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68440000	0.14836991127803373	0.4985353648629795	1.5560135600997762	1.4559131490069657	0.5804212398666095	0.8976575486199019	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68480000	1.406877426638478	0.13663681406143058	1.3395886544978908	0.5140022601760649	0.4564413725335323	1.0278601447150326	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68520000	3.1390489753778574	0.16986280311823326	1.4981978063260504	0.6833525914528964	0.5594443393431215	2.128716785589942	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68560000	0.8678947961374632	0.5799638002382597	1.6772015271770822	0.48630457329130145	0.8218399867965904	0.9610856562567096	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68600000	1.071188959970971	0.17322543346828423	1.6335865463846257	1.1608033311707673	1.9242944235011143	2.6127955535199074	0.0	0.0	1.0	1.0	1.0	1.0	4.0
68640000	0.24906078341057036	1.1499379651679202	3.126273774109083	1.4212802014578247	1.2555222291123336	1.646193873837402	1.0	1.0	1.0	1.0	1.0	1.0	6.0
68680000	2.864883347721619	0.3627473816513195	1.8247874130742594	1.09345334254371	1.0632320995356872	0.8142336624775809	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68720000	0.19139946712357123	0.48205061568507646	0.8094307425015647	0.9043113582970634	0.5562509300715531	2.0684529918912995	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68760000	0.060991926107011867	0.567071742574286	0.4515605974206373	0.6617843520104543	0.14350042324148038	0.9662362639970284	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68800000	0.09716292203147794	0.16474453961188398	1.2624600144783353	0.29983967833065006	0.46628816352195657	1.1508866896679222	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68840000	0.6203405279167409	0.7775722203893058	1.4922984580668834	0.6227951516168498	1.5008894802618282	4.317919191459525	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68880000	0.0741199856860848	0.3725067119387781	1.435533501036741	0.9537334724900532	0.46072034076707996	1.9196475553590548	1.0	1.0	1.0	1.0	1.0	1.0	6.0
68920000	3.0754481682716115	0.25733094727760514	2.269037411968687	0.7617354944169095	0.7380701462472995	1.8232132287713463	0.0	1.0	1.0	1.0	1.0	1.0	5.0
68960000	3.3239822410610476	1.242441859228587	0.5966750165512666	0.23822829666532327	0.25317708982330206	0.5260851808847002	0.0	0.0	1.0	1.0	1.0	1.0	4.0
69000000	1.304233263623619	0.47560235861717853	1.9821468734325511	1.2980250348630527	1.720337709890727	3.080077469620925	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69040000	1.706022275497219	0.3334167167401568	0.5724647442496065	0.3496146002449426	0.23248657632592468	1.0234828658721817	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69080000	0.523845339766941	0.2810683357845113	1.4683914547917756	0.3781745768061777	0.2767580987239409	0.8203145106614479	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69120000	0.9759677679302965	0.07529587272743746	0.7941212626949548	0.14703743004699854	0.6688577068574832	0.605346142959167	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69160000	0.16394890964095996	0.6045309954836395	1.9875308151761664	1.3463492454550545	1.1707045199003874	3.700035686145587	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69200000	0.6568783611256029	0.9395782903642517	1.0547527984566576	1.046246390860649	0.870939772391598	2.3680040445364305	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69240000	0.14480347195711818	1.0995697767491557	1.5519464911762668	1.0475408829103783	0.48651491311303807	2.665103654443638	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69280000	1.5743773269130026	1.013827416356526	1.7162599238609053	0.7432597538947103	0.8564820679178273	2.352709824122099	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69320000	0.2887556064756675	0.46064849693466164	1.445795286270452	2.057634204106809	0.3029116967076356	1.5450194666434132	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69360000	0.02683614401136222	0.2726563831790441	1.622167011592452	1.1702204352890229	0.6112071579024315	1.5916236993794002	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69400000	0.0776418983647895	0.48318945064110286	1.7173120253454002	1.5736007608702798	1.2292030958995963	1.752351444364289	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69440000	0.2861809549024452	0.09809680002505489	1.1645660090151821	0.7289329747135043	0.33850879541021206	0.9424526146270777	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69480000	1.4053256266138274	0.2762720348357595	0.8015810567548143	1.2710484810771305	1.3086689921044867	1.3925441307269382	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69520000	0.0906924999127399	0.27749175107401125	1.7753656363843593	1.4101707369935554	0.5580477660766289	1.257010178993414	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69560000	3.351804941224446	0.020582216918925256	0.8173305147174075	0.4091785976144974	0.29229867540628934	0.5873715921308648	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69600000	0.7400498440774005	1.668704297982297	0.9196112955094393	0.5775688151138381	1.260348112793901	1.0968715319193354	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69640000	1.5031550231329904	0.9694526370787468	2.243478178663958	0.4689294348655918	0.3256691316465281	1.866535278559165	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69680000	0.11352758497937238	0.058096426649432494	1.0315459461492977	0.8379488901045824	0.4009349016144874	0.38989827064719734	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69720000	0.3884472398810622	0.11699173258960667	3.819793533424869	1.3792813296006923	1.1446592043167014	1.3782819587977182	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69760000	1.6859288398078838	0.9960751388540204	1.0201955398355183	0.8420146810629837	1.0234745144910953	2.2587920690789884	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69800000	0.027157249183198267	1.280633460034226	1.7684828533504624	0.7774805387336032	1.1106734438404713	1.9494359341901828	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69840000	0.7347157859818406	0.24609329145609385	1.5847604343133581	0.9882623139088422	0.6311866797888094	1.333069430213768	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69880000	0.24521285787511363	1.128535510737205	1.7647106960532417	0.3107819369551195	0.738330310193076	1.4561463330327094	1.0	1.0	1.0	1.0	1.0	1.0	6.0
69920000	1.9311882269473863	0.2540569776640289	1.97763293141689	0.7585030017053004	0.5869444406148082	1.319775086259674	0.0	1.0	1.0	1.0	1.0	1.0	5.0
69960000	0.36842158949076936	0.521704224444733	2.3120598403741477	0.7656628490028273	0.19338253252628346	2.1452851301463047	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70000000	0.6973894676951803	0.18608486977189898	1.1547897902558641	0.8440355676721539	0.6451362008415453	1.0944797801082793	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70040000	0.013584852317337094	0.18436771633167048	1.0243202599369614	0.6821602309248266	0.6627879087057948	1.3416650496809779	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70080000	0.4083135536393877	0.6871436618103249	3.98290451175148	1.3210304963246293	1.103099186765268	2.9937149965758167	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70120000	0.9594171646002932	0.5862199156775951	1.7084331709440952	1.1016674637708865	0.7954954863043592	1.40221523126309	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70160000	0.046414256045367745	0.40869287555667644	0.7394205788932484	0.6712332503020843	0.38863774220676234	1.3310196531606677	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70200000	0.29442562679932405	2.9729765922623095	1.5656601761999902	0.7287370556793157	1.1244669852795497	2.9168896640630266	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70240000	0.16305639887649073	0.9001862969927037	0.8999859912949646	0.19898061422437827	0.625106833320935	2.605849816597673	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70280000	0.1812351883727999	0.08558324648192142	0.380964766295978	0.20469016414519353	0.6042613846315052	1.3806969506951496	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70320000	0.1231222815475023	0.23703480071056204	0.7924174176703168	0.7585328608709172	1.2191460917275516	2.7462941214697754	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70360000	0.13305621013253421	0.6766565451437697	1.4415686007124102	0.651351052858037	1.6781990829157896	1.762809264055886	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70400000	0.8194507658210348	0.24129684983335903	0.9809011694300619	0.17864170946771224	0.3732375798790726	1.8143026348810416	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70440000	0.2940589439686534	0.2715176707801668	2.57328793838119	0.5226057888476916	1.1442558282592252	3.616386907406351	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70480000	0.06584995515771101	0.5807732416513968	0.9220839740790717	0.35643986399335786	0.4531186471662207	0.9568006115614094	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70520000	0.6341301027143956	1.0515462556582742	2.2137561951336764	0.7598510557011819	1.3007815736600699	2.5742990906706984	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70560000	0.07716094920498301	0.2962347612365801	1.0749514585107134	0.8434504388993772	1.1175631467500469	1.2116972291385477	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70600000	1.196884495218645	0.496387396941562	2.6770074787286706	0.838815473237136	2.579002655894912	3.198810629567907	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70640000	2.410504038386487	0.4679949677553463	0.8752258995636164	0.4005662350297196	0.44885752662120615	1.0560046967257093	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70680000	0.06198333570422984	0.8312894397598269	1.5421062143863928	0.38614973720268864	0.9523976386814553	1.1400702569015875	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70720000	0.9562985146354951	0.3959141588128021	2.2801116364019745	0.48122066260861485	0.8637821358656487	2.425985373285016	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70760000	0.20379093650895383	0.9094588078809184	0.7217329280988413	0.4345947167893437	1.0807072653733918	2.115063639919291	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70800000	0.8654310370398492	1.4805407093108	1.908105035000502	0.7539168849968902	1.4830244227284028	1.8405555163668634	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70840000	0.6218222587529496	0.21682232533477017	0.872104319628656	0.7314551907947726	1.104385924407206	2.405940848734113	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70880000	1.4007664664071138	0.2960620609643015	0.7541809288259375	0.536785880831706	0.7747692061776232	2.1783586741793552	1.0	1.0	1.0	1.0	1.0	1.0	6.0
70920000	0.9089282098409821	0.2843671710721918	1.4808778325632133	0.556100309773791	0.5892968468818555	1.7189253187773361	0.0	1.0	1.0	1.0	1.0	1.0	5.0
70960000	0.86338149098469	0.6439947274604662	1.256558261039551	0.5911261733133052	1.0670738029963374	1.0196758131412254	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71000000	0.36902646904253444	1.1584176555031485	3.1855096498142825	0.5515121991007436	1.3789916944644234	2.9701195691416578	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71040000	0.38699248925265795	0.042469230467608886	2.0374461338984893	1.7560305315660025	1.050407626204166	0.5770356482334618	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71080000	0.994948856241884	0.2053245485750327	1.472253957005932	0.27720502973132777	0.8293812109537883	1.5592423274771556	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71120000	1.2351082043054382	0.3228292568605345	1.9418324754984069	0.7142193780964832	0.41901617013439263	0.8896302871284258	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71160000	1.766979375040744	0.3667375526449894	1.477196116586374	0.6358782123972724	0.890499402215032	1.1825799652351976	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71200000	0.9293920548742715	0.10021887458519942	1.7406255847643606	0.8210490112427589	1.1637145991697455	2.380512736290231	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71240000	0.23938844627101707	0.211090603256443	0.48012122950695396	0.17980097743603562	0.5831527038236234	0.9345690405264612	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71280000	1.4577462233175313	0.2858733707086721	0.9284092904484949	0.20677428644830365	0.6122122127203472	1.7037892042736247	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71320000	1.5438890856504912	0.5704682646735442	0.6159680786171516	0.9639914829166935	0.4381556968421885	2.2503150400245193	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71360000	0.24294507698128057	0.8700675377673759	3.3590244969351457	2.0682937545101536	1.4820115576662323	3.272768672249698	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71400000	0.02919926349618917	0.2504676266790389	0.5382266046946935	0.15175251887111807	0.1599082113175829	0.31125691987116344	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71440000	0.6145122906358089	1.0619576378089273	1.705075275629958	0.663258018495885	0.901894950428646	2.0921995528803716	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71480000	1.1251855178251826	0.4027468208786381	2.0222720238047978	1.5011692080755674	0.1280767508972411	1.7622760345981074	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71520000	0.2992173876553732	0.7391823865370288	2.3562623123588113	0.44633922479318755	0.2582213817941122	1.5605441249451573	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71560000	1.5249246054063859	0.22745552970870656	1.3737819133194007	0.3122440571690225	0.314206428259593	0.8895164370359984	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71600000	1.3890030954242487	0.4318762377491144	2.6012036718584617	1.0028070480056297	0.5469723124063153	2.5903721981750993	1.0	0.0	1.0	1.0	1.0	1.0	5.0
71640000	0.18632945377735202	0.1488340272457856	2.0548416470361293	0.40806050194186894	0.3572055241109279	0.8465984977579656	1.0	0.0	1.0	1.0	1.0	1.0	5.0
71680000	1.0333681166689688	0.7536784905322979	2.4391362747602523	1.192172397471657	0.8320572413084353	2.027419935392963	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71720000	1.1462940929832073	1.0122150615492267	1.5114108332849727	0.49825245459770323	0.5318842435872045	2.4801174645166166	1.0	0.0	1.0	1.0	1.0	1.0	5.0
71760000	2.0583019626993337	0.08319513966759774	0.599952071535143	0.2996869647848818	0.45784391082392284	0.675846635093494	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71800000	2.8776257936153926	0.42205678224553445	2.5078846927385285	1.2315346190284393	1.7853983894080958	3.2965375544554565	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71840000	0.3510890395038093	0.3351280628978678	1.8704623867665389	0.5365390358353597	1.1149301381299572	3.089827453994306	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71880000	0.2753498614366697	0.17930730762003796	1.7388660423491253	0.9171543934126761	0.5317733830809362	1.407022384966283	1.0	1.0	1.0	1.0	1.0	1.0	6.0
71920000	0.06793356660226571	0.6979398896587834	0.44320503749117224	0.583993486271849	0.5389906417805319	0.6175433279400835	0.0	1.0	1.0	1.0	1.0	1.0	5.0
71960000	0.09237593217675001	0.7355952962383118	0.8781070582340091	0.7636409479848008	0.8310440221072543	1.7783815462713046	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72000000	0.046627558175557464	1.560752103544321	2.3358124500215443	0.8451662477618049	1.1594268893092972	2.2308940503689483	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72040000	0.19322558372416962	0.8541742652268319	4.04953793751274	2.0158464164373595	1.5364550290429237	2.7825211229492326	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72080000	0.3732600262644053	1.542248076603792	2.7606675087037185	0.849530323540712	1.6465444907207056	3.3401237094486897	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72120000	1.0461944836875328	0.5528282984885156	2.340330931758052	0.4875550564278221	0.55671796033488	2.4244530589667	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72160000	0.36045666031478024	0.5880950628059742	2.225973067196871	1.5165174794863239	1.6868863765976096	2.355150444143037	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72200000	0.07844983594861427	0.24827397773283724	0.716175438683762	0.13106087191054083	0.3864898647196115	1.1993465585137417	1.0	0.0	1.0	1.0	1.0	1.0	5.0
72240000	0.7512467873199224	2.5625844379051443	4.150449536907012	1.3549745551772294	0.16037458755849046	2.145554232773823	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72280000	0.10078183689882267	0.004090515035244237	1.1594411349361526	0.9973725646453432	0.8753210623093841	2.0754874159699783	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72320000	0.7026301560009042	1.977829977166666	0.5835475763794229	0.6085656784476768	0.5095156964436971	1.1002123576033729	0.0	0.0	1.0	1.0	1.0	1.0	4.0
72360000	0.42255016690473246	0.8209354021078034	2.5343903326053643	0.7076470762378924	0.3436313018542651	2.8327743278200406	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72400000	0.2384847963005921	1.0608997550284252	0.5591455826434318	0.6167495982155128	0.6395452744178074	2.610922165818588	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72440000	0.0033260645387301535	0.07650373760851496	0.58913042962926	0.30953236241624776	0.15205033102797083	0.7617232038321572	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72480000	2.4372664740123895	0.36130261787431106	1.5888307502419343	0.8119708606963827	0.7237353492930395	1.6325240833476142	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72520000	0.029120429976693993	2.0452474490281745	2.6894985077320066	1.0744280284340568	0.6128798184726286	1.6637124741344973	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72560000	0.04795369273142713	0.16708697578988996	0.7757242070828458	0.6468036152490984	0.463026601909645	1.849222069665606	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72600000	3.7371726733399497	0.5044394752026966	2.404750040532851	1.0822718499472423	1.1230183199446906	1.5550012036055025	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72640000	0.2567763362319587	0.14244234411343973	1.6810470749896005	1.3743790641373594	0.33961034947860486	1.4834815911172148	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72680000	0.014682597050526134	0.061702028015449904	0.9611640100185042	0.3914470007516264	0.42370919958030046	0.7472155974781033	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72720000	1.1791698382328841	0.5438365964054802	2.6041479705672557	1.3159971512904318	1.1538512664106813	1.303763805105432	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72760000	0.15221571695456643	0.586061728097139	2.0620490742272493	0.4017930786385288	0.2693739606960545	0.9286810555256644	1.0	1.0	1.0	1.0	1.0	1.0	6.0
72800000	2.140482471013722	0.4876816886094583	1.3971690603776286	0.7903982191342642	0.2574081237068946	1.0325403866560967	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72840000	0.3720746320807532	0.08568702992788546	2.1437535091306215	0.5443093974814079	1.1955870973294065	0.6370535747614163	0.0	0.0	1.0	1.0	1.0	1.0	4.0
72880000	1.9309141675301877	0.6513706379864808	1.9287299964640057	0.5191051050452389	0.2620543037385404	1.2062292344026864	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72920000	1.9974774679606144	0.42816713235780995	1.0800675735392953	0.6908922393694111	0.6966649547296333	0.541924586357229	0.0	1.0	1.0	1.0	1.0	1.0	5.0
72960000	1.194271712448299	2.1308986453556114	1.3261062996159396	0.6481253969014125	0.8877384515907222	1.478975254324156	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73000000	1.8803577429507146	0.052647260531302226	1.3168875892445027	0.7517779721244475	0.3868475287224846	1.786661709385624	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73040000	1.5442874690131367	0.30176097529754325	1.370958952536435	0.9515546181339738	0.8463298194954466	0.7245761481351385	0.0	0.0	1.0	1.0	1.0	1.0	4.0
73080000	0.16971684915349483	0.9074156936729117	0.9638437639031412	0.791197474842221	0.7923465661196575	1.8630701105772474	1.0	1.0	1.0	1.0	1.0	1.0	6.0
73120000	0.03907543192587654	0.30021885309008023	2.000751722289947	0.264034756472642	0.407751987226412	1.523256269763961	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73160000	0.11103402065964754	0.9671862526056448	1.7290777511146829	0.32113547064059705	0.8898150562071007	1.0882416795513787	1.0	1.0	1.0	1.0	1.0	1.0	6.0
73200000	0.3249548401037531	0.9995336762514462	1.0471038995396178	0.6660541898383078	0.25046632811841263	0.8681045723365373	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73240000	0.44022687596044596	0.4958311105311792	1.5908489638684762	0.2141997145970018	0.3287207981674742	1.6618813898782097	1.0	1.0	1.0	1.0	1.0	1.0	6.0
73280000	0.08128858445499323	0.5697231606795939	0.8869634488841336	0.381620048051136	0.3216205422911293	0.8461736136373901	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73320000	0.8223547818266278	4.066604092095869	0.30013638228783296	0.13071694031012887	0.17025722051804104	0.22036215113377078	0.0	0.0	1.0	1.0	1.0	1.0	4.0
73360000	1.0304850574140427	0.05323521925216626	1.5897625209986705	0.2892138376520899	0.7769775110472655	1.1114193073769876	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73400000	0.6887835150871214	1.0271945860539304	1.2112035512856443	0.5131597778219531	0.8818559703356389	1.2277286487456525	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73440000	0.00913862896043155	0.28495904588391713	1.8150903334755035	0.7138390497973436	0.4157409602254222	1.7843528029384357	1.0	1.0	1.0	1.0	1.0	1.0	6.0
73480000	3.5893970686035472	0.5017631421444791	1.3774080610948283	0.8973688620852043	0.506432364596826	1.3105825294898916	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73520000	1.6057773451487158	1.4271545943833657	1.2281591650485926	1.1505052204823512	0.31307642833650007	2.0366795527982	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73560000	1.0694973343451863	1.7447794496209945	3.4846715239438932	1.4951357674055055	0.6044128636065356	1.850394687408138	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73600000	0.29226987341669786	0.351663288687656	0.5948481525821703	0.5464983801799264	0.4261542230233976	0.5330919432732208	0.0	1.0	1.0	1.0	1.0	1.0	5.0
73640000	1.2211465441448284	0.8099388771875529	1.143449794524488	0.6809831265547355	1.1094679175917423	2.2177924018304846	1.0	1.0	1.0	1.0	1.0	1.0	6.0
73680000	0.8313828249460198	0.4822920802177068	1.9548799053345038	1.033649393378968	1.005300328533798	3.4561055431545515	0.0	1.0	1.0	1.0	1.0	1.0	5.0
